v2 LocusID,v1 LocusID,Uniprot Acc N°,EMBL
Ec-08_000900,Esi_0214_0031,D7FRH0,CBJ30761.1
Ec-08_000910,Esi_0214_0032,D7FRH1,CBJ30762.1
Ec-08_000920,Esi_0214_0036,D7FRH2,CBJ30763.1
Ec-08_000930,Esi_0214_0043,D7FRH3,CBJ30764.1
Ec-08_000940,Esi_0214_0046,D7FRH4,CBJ30765.1
Ec-08_000950,Esi_0214_0047,D7FRH5,CBJ30766.1
Ec-08_000960,Esi_0214_0050,D7FRH6,CBJ30767.1
Ec-08_000970,Esi_0214_0052,D7FRH7,CBJ30768.1
Ec-08_000780,Esi_0214_0062,,
Ec-08_000740,Esi_0214_0063,,
Ec-08_000820,Esi_0214_0064,,
Ec-08_000890,Esi_0214_0065,,
Ec-08_000980,Esi_0214_0066,,
Ec-08_000990,Esi_0214_0067,,
Ec-09_000010,Esi_0215_0004,D7FRH8,CBJ30769.1
Ec-09_000020,Esi_0215_0006,D7FRH9,CBJ30770.1
Ec-09_000030,Esi_0215_0007,D7FRI0,CBJ30771.1
Ec-09_000040,Esi_0215_0008,D7FRI1,CBJ30772.1
Ec-09_000050,Esi_0215_0009,D7FRI2,CBJ30773.1
Ec-09_000060,Esi_0215_0011,D7FRI3,CBJ30774.1
Ec-09_000070,Esi_0215_0012,D7FRI4,CBJ30775.1
Ec-09_000080,Esi_0215_0014,D7FRI5,CBJ30776.1
Ec-09_000100,Esi_0215_0015,D7FRI6,CBJ30777.1
Ec-09_000110,Esi_0215_0016,D7FRI7,CBJ30778.1
,Esi_0215_0017,D7FRI8,CBJ30779.1
,Esi_0215_0018,D7FRI9,CBJ30780.1
Ec-09_000120,Esi_0215_0020,D7FRJ0,CBJ30781.1
obsolete,Esi_0215_0021,D7FRJ1,CBJ30782.1
Ec-09_000130,Esi_0215_0024,D7FRJ2,CBJ30783.1
Ec-09_000140,Esi_0215_0026,D7FRJ3,CBJ30784.1
Ec-09_000150,Esi_0215_0027,D7FRJ4,CBJ30785.1
Ec-09_000160,Esi_0215_0028,D7FRJ5,CBJ30786.1
Ec-09_000170,Esi_0215_0030,D7FRJ6,CBJ30787.1
Ec-09_000180,Esi_0215_0033,D7FRJ7,CBJ30788.1
Ec-09_000190,Esi_0215_0034,D7FRJ8,CBJ30789.1
Ec-09_000200,Esi_0215_0037,D7FRJ9,CBJ30790.1
Ec-09_000230,Esi_0215_0039,D7FRK0,CBJ30791.1
Ec-09_000240,Esi_0215_0040,D7FRK1,CBJ30792.1
Ec-09_000250,Esi_0215_0041,D7FRK2,CBJ30793.1
Ec-09_000260,Esi_0215_0042,D7FRK3,CBJ30794.1
Ec-09_000090,Esi_0215_0044,,
Ec-09_000210,Esi_0215_0045,,
Ec-09_000220,Esi_0215_0046,,
Ec-12_002680,Esi_0216_0002,D7FRK4,CBJ30795.1
Ec-12_002670,Esi_0216_0003,D7FRK5,CBJ30796.1
Ec-12_002660,Esi_0216_0004,D7FRK6,CBJ30797.1
Ec-12_002650,Esi_0216_0006,D7FRK7,CBJ30798.1
Ec-12_002640,Esi_0216_0007,D7FRK8,CBJ30799.1
Ec-12_002630,Esi_0216_0009,D7FRK9,CBJ30800.1
,Esi_0216_0013,D7FRL0,CBJ30801.1
Ec-12_002620,Esi_0216_0014,D7FRL1,CBJ30802.1
Ec-12_002620,Esi_0216_0017,D7FRL2,CBJ30803.1
Ec-12_002610,Esi_0216_0018,D7FRL3,CBJ30804.1
Ec-12_002600,Esi_0216_0019,D7FRL4,CBJ30805.1
Ec-12_002590,Esi_0216_0022,D7FRL5,CBJ30806.1
Ec-12_002580,Esi_0216_0024,D7FRL6,CBJ30807.1
Ec-12_002570,Esi_0216_0025,D7FRL7,CBJ30808.1
Ec-12_002560,Esi_0216_0027,D7FRL8,CBJ30809.1
Ec-12_002550,Esi_0216_0028,D7FRL9,CBJ30810.1
Ec-12_002540,Esi_0216_0030,D7FRM0,CBJ30811.1
Ec-12_002530,Esi_0216_0032,D7FRM1,CBJ30812.1
Ec-12_002520,Esi_0216_0033,D7FRM2,CBJ30813.1
Ec-12_002510,Esi_0216_0035,D7FRM3,CBJ30814.1
Ec-12_002500,Esi_0216_0036,D7FRM4,CBJ30815.1
Ec-12_002490,Esi_0216_0037,D7FRM5,CBJ30816.1
Ec-12_002480,Esi_0216_0038,D7FRM6,CBJ30817.1
Ec-12_002470,Esi_0216_0039,D7FRM7,CBJ30818.1
Ec-12_002460,Esi_0216_0040,D7FRM8,CBJ30819.1
Ec-12_002450,Esi_0216_0041,D7FRM9,CBJ30820.1
Ec-12_002440,Esi_0216_0042,D7FRN0,CBJ30821.1
Ec-12_002430,Esi_0216_0044,D7FRN1,CBJ30822.1
Ec-12_002420,Esi_0216_0047,D7FRN2,CBJ30823.1
Ec-12_002410,Esi_0216_0050,D7FRN3,CBJ30824.1
Ec-12_002390,Esi_0216_0053,D7FRN4,CBJ30825.1
Ec-12_002380,Esi_0216_0056,D7FRN5,CBJ30826.1
Ec-12_002370,Esi_0216_0057,D7FRN6,CBJ30827.1
Ec-12_002360,Esi_0216_0058,D7FRN7,CBJ30828.1
Ec-12_002400,Esi_0216_0062,,
Ec-00_003260,Esi_0217_0001,D7FRN8,CBJ30829.1
Ec-00_003270,Esi_0217_0002,D7FRN9,CBJ30830.1
Ec-00_003280,Esi_0217_0005,D7FRP0,CBJ30831.1
Ec-00_003290,Esi_0217_0007,D7FRP1,CBJ30832.1
Ec-00_003300,Esi_0217_0008,D7FRP2,CBJ30833.1
Ec-00_003320,Esi_0217_0009,D7FRP3,CBJ30834.1
Ec-00_003330,Esi_0217_0010,D7FRP4,CBJ30835.1
Ec-00_003340,Esi_0217_0011,D7FRP5,CBJ30836.1
Ec-00_003350,Esi_0217_0012,D7FRP6,CBJ30837.1
Ec-00_003360,Esi_0217_0013,D7FRP7,CBJ30838.1
Ec-00_003370,Esi_0217_0014,D7FRP8,CBJ30839.1
Ec-00_003380,Esi_0217_0016,D7FRP9,CBJ30840.1
Ec-00_003390,Esi_0217_0018,D7FRQ0,CBJ30841.1
Ec-00_003400,Esi_0217_0020,D7FRQ1,CBJ30842.1
Ec-00_003410,Esi_0217_0021,D7FRQ2,CBJ30843.1
Ec-00_003420,Esi_0217_0022,D7FRQ3,CBJ30844.1
Ec-00_003430,Esi_0217_0023,D7FRQ4,CBJ30845.1
Ec-00_003440,Esi_0217_0027,D7FRQ5,CBJ30846.1
Ec-00_003460,Esi_0217_0028,D7FRQ6,CBJ30847.1
Ec-00_003470,Esi_0217_0029,D7FRQ7,CBJ30848.1
Ec-00_003480,Esi_0217_0031,D7FRQ8,CBJ30849.1
Ec-00_003490,Esi_0217_0032,D7FRQ9,CBJ30850.1
Ec-00_003500,Esi_0217_0035,D7FRR0,CBJ30851.1
Ec-00_003520,Esi_0217_0036,D7FRR1,CBJ30852.1
Ec-00_003530,Esi_0217_0039,D7FRR2,CBJ30853.1
Ec-00_003540,Esi_0217_0040,D7FRR3,CBJ30854.1
Ec-00_003550,Esi_0217_0042,D7FRR4,CBJ30855.1
Ec-00_003560,Esi_0217_0043,D7FRR5,CBJ30856.1
Ec-00_003580,Esi_0217_0044,D7FRR6,CBJ30857.1
Ec-00_003450,Esi_0217_0050,,
Ec-00_003510,Esi_0217_0051,,
Ec-00_003570,Esi_0217_0052,,
Ec-00_003310,Esi_0217_0053,,
Ec-08_000030,Esi_0218_0010,D7FRR7,CBJ30858.1
Ec-08_000040,Esi_0218_0013,D7FRR8,CBJ30859.1
Ec-08_000050,Esi_0218_0022,D7FRR9,CBJ30860.1
Ec-08_000090,Esi_0218_0025,D7FRS0,CBJ30861.1
Ec-08_000100,Esi_0218_0026,D7FRS1,CBJ30862.1
Ec-08_000110,Esi_0218_0027,D7FRS2,CBJ30863.1
Ec-08_000120,Esi_0218_0031,D7FRS3,CBJ30864.1
Ec-08_000130,Esi_0218_0033,D7FRS4,CBJ30865.1
Ec-08_000060,Esi_0218_0050,,
Ec-08_000070,Esi_0218_0051,,
Ec-08_000080,Esi_0218_0052,,
Ec-08_000010,Esi_0218_0053,,
Ec-08_000020,Esi_0218_0054,,
Ec-25_000210,Esi_0219_0001,D7FRS5,CBJ30866.1
Ec-25_000220,Esi_0219_0002,D7FRS6,CBJ30867.1
Ec-25_000230,Esi_0219_0003,D7FRS7,CBJ30868.1
Ec-25_000240,Esi_0219_0004,D7FRS8,CBJ30869.1
Ec-25_000250,Esi_0219_0006,D7FRS9,CBJ30870.1
Ec-25_000260,Esi_0219_0010,D7FRT0,CBJ30871.1
Ec-25_000270,Esi_0219_0017,D7FRT1,CBJ30872.1
Ec-25_000290,Esi_0219_0019,D7FRT2,CBJ30873.1
Ec-25_000300,Esi_0219_0025,D7FRT3,CBJ30874.1
Ec-25_000310,Esi_0219_0026,D7FRT4,CBJ30875.1
Ec-25_000320,Esi_0219_0028,D7FRT5,CBJ30876.1
Ec-25_000330,Esi_0219_0029,D7FRT6,CBJ30877.1
Ec-25_000340,Esi_0219_0030,D7FRT7,CBJ30878.1
Ec-25_000350,Esi_0219_0031,D7FRT8,CBJ30879.1
Ec-25_000360,Esi_0219_0034,D7FRT9,CBJ30880.1
Ec-25_000370,Esi_0219_0035,D7FRU0,CBJ30881.1
Ec-25_000380,Esi_0219_0036,D7FRU1,CBJ30882.1
Ec-25_000390,Esi_0219_0038,D7FRU2,CBJ30883.1
Ec-25_000400,Esi_0219_0039,D7FRU3,CBJ30884.1
Ec-25_000410,Esi_0219_0040,D7FRU4,CBJ30885.1
Ec-25_000420,Esi_0219_0041,D7FRU5,CBJ30886.1
Ec-25_000440,Esi_0219_0042,D7FRU6,CBJ30887.1
Ec-25_000200,Esi_0219_0047,,
Ec-25_000280,Esi_0219_0048,,
Ec-25_000190,Esi_0219_0049,,
Ec-25_000430,Esi_0219_0050,,
Ec-11_004290,Esi_0220_0001,D8LIL4,CBN75924.1
Ec-11_004300,Esi_0220_0004,D8LIL5,CBN75925.1
Ec-11_004310,Esi_0220_0005,D8LIL6,CBN75926.1
Ec-11_004320,Esi_0220_0006,D8LIL7,CBN75927.1
Ec-11_004330,Esi_0220_0007,D8LIL8,CBN75928.1
Ec-11_004350,Esi_0220_0009,D8LIL9,CBN75929.1
Ec-11_004360,Esi_0220_0010,D8LIM0,CBN75930.1
Ec-11_004370,Esi_0220_0013,D8LIM1,CBN75931.1
,Esi_0220_0014,D8LIM2,CBN75932.1
Ec-11_004380,Esi_0220_0015,D8LIM3,CBN75933.1
Ec-11_004400,Esi_0220_0016,D8LIM4,CBN75934.1
Ec-11_004410,Esi_0220_0018,D8LIM5,CBN75935.1
Ec-11_004430,Esi_0220_0020,D8LIM6,CBN75936.1
Ec-11_004450,Esi_0220_0021,D8LIM7,CBN75937.1
Ec-11_004460,Esi_0220_0022,D8LIM8,CBN75938.1
Ec-11_004470,Esi_0220_0024,D8LIM9,CBN75939.1
Ec-11_004490,Esi_0220_0027,D8LIN0,CBN75940.1
Ec-11_004500,Esi_0220_0028,D8LIN1,CBN75941.1
Ec-11_004510,Esi_0220_0029,D8LIN2,CBN75942.1
Ec-11_004520,Esi_0220_0030,D8LIN3,CBN75943.1
Ec-11_004530,Esi_0220_0031,D8LIN4,CBN75944.1
Ec-11_004540,Esi_0220_0034,D8LIN5,CBN75945.1
Ec-11_004560,Esi_0220_0036,D8LIN6,CBN75946.1
Ec-11_004570,Esi_0220_0037,D8LIN7,CBN75947.1
Ec-11_004580,Esi_0220_0039,D8LIN8,CBN75948.1
Ec-11_004590,Esi_0220_0040,D8LIN9,CBN75949.1
Ec-11_004600,Esi_0220_0042,D8LIP0,CBN75950.1
Ec-11_004610,Esi_0220_0048,D8LIP1,CBN75951.1
,Esi_0220_0051,D8LIP2,CBN75952.1
Ec-11_004620,Esi_0220_0053,D8LIP3,CBN75953.1
Ec-11_004630,Esi_0220_0058,D8LIP4,CBN75954.1
,Esi_0220_0059,D8LIP5,CBN75955.1
Ec-11_004440,Esi_0220_0066,,
Ec-11_004550,Esi_0220_0067,,
Ec-11_004390,Esi_0220_0068,,
Ec-11_004420,Esi_0220_0069,,
Ec-11_004480,Esi_0220_0070,,
Ec-11_004340,Esi_0220_0071,,
Ec-23_004010,Esi_0221_0003,D7FRU7,CBJ30888.1
Ec-23_004010,Esi_0221_0004,D7FRU8,CBJ30889.1
Ec-23_004020,Esi_0221_0006,D7FRU9,CBJ30890.1
Ec-23_004030,Esi_0221_0007,D7FRV0,CBJ30891.1
Ec-23_004040,Esi_0221_0008,D7FRV1,CBJ30892.1
Ec-23_004050,Esi_0221_0010,D7FRV2,CBJ30893.1
Ec-23_004060,Esi_0221_0012,D7FRV3,CBJ30894.1
Ec-23_004070,Esi_0221_0013,D7FRV4,CBJ30895.1
Ec-23_004080,Esi_0221_0014,D7FRV5,CBJ30896.1
Ec-23_004100,Esi_0221_0016,D7FRV6,CBJ30897.1
Ec-23_004110,Esi_0221_0017,D7FRV7,CBJ30898.1
Ec-23_004120,Esi_0221_0020,D7FRV8,CBJ30899.1
Ec-23_004140,Esi_0221_0021,D7FRV9,CBJ30900.1
Ec-23_004150,Esi_0221_0023,D7FRW0,CBJ30901.1
Ec-23_004160,Esi_0221_0024,D7FRW1,CBJ30902.1
Ec-23_004180,Esi_0221_0028,D7FRW2,CBJ30903.1
Ec-23_004190,Esi_0221_0029,D7FRW3,CBJ30904.1
Ec-23_004220,Esi_0221_0040,D7FRW4,CBJ30905.1
Ec-23_004230,Esi_0221_0041,D7FRW5,CBJ30906.1
Ec-23_004170,Esi_0221_0054,,
Ec-23_004090,Esi_0221_0057,,
Ec-23_004130,Esi_0221_0058,,
Ec-23_004200,Esi_0221_0059,,
Ec-23_004210,Esi_0221_0060,,
Ec-25_003180,Esi_0222_0001,D8LIP6,CBN75956.1
Ec-25_003210,Esi_0222_0004,D8LIP7,CBN75957.1
Ec-25_003220,Esi_0222_0006,D8LIP8,CBN75958.1
Ec-25_003230,Esi_0222_0007,D8LIP9,CBN75959.1
Ec-25_003240,Esi_0222_0008,D8LIQ0,CBN75960.1
,Esi_0222_0009,D8LIQ1,CBN75961.1
Ec-25_003250,Esi_0222_0010,D8LIQ2,CBN75962.1
Ec-25_003270,Esi_0222_0012,D8LIQ3,CBN75963.1
Ec-25_003280,Esi_0222_0015,D8LIQ4,CBN75964.1
Ec-25_003290,Esi_0222_0016,D8LIQ5,CBN75965.1
,Esi_0222_0021,D8LIQ6,CBN75966.1
Ec-25_003190,Esi_0222_0063,,
Ec-25_003200,Esi_0222_0064,,
Ec-25_003300,Esi_0222_0065,,
Ec-25_003260,Esi_0222_0066,,
Ec-03_003400,Esi_0223_0001,D7FRW6,CBJ30907.1
Ec-03_003410,Esi_0223_0002,D7FRW7,CBJ30908.1
Ec-03_003420,Esi_0223_0003,D7FRW8,CBJ30909.1
Ec-03_003430,Esi_0223_0004,D7FRW9,CBJ30910.1
Ec-03_003440,Esi_0223_0007,D7FRX0,CBJ30911.1
Ec-03_003460,Esi_0223_0014,D7FRX1,CBJ30912.1
Ec-03_003480,Esi_0223_0016,D7FRX2,CBJ30913.1
Ec-03_003490,Esi_0223_0017,D7FRX3,CBJ30914.1
Ec-03_003510,Esi_0223_0019,D7FRX4,CBJ30915.1
Ec-03_003520,Esi_0223_0020,D7FRX5,CBJ30916.1
Ec-03_003530,Esi_0223_0021,D7FRX6,CBJ30917.1
Ec-03_003540,Esi_0223_0023,D7FRX7,CBJ30918.1
,Esi_0223_0025,D7FRX8,CBJ30919.1
Ec-03_003550,Esi_0223_0026,D7FRX9,CBJ30920.1
Ec-03_003560,Esi_0223_0028,D7FRY0,CBJ30921.1
Ec-03_003570,Esi_0223_0029,D7FRY1,CBJ30922.1
Ec-03_003580,Esi_0223_0030,D7FRY2,CBJ30923.1
Ec-03_003590,Esi_0223_0031,D7FRY3,CBJ30924.1
Ec-03_003600,Esi_0223_0032,D7FRY4,CBJ30925.1
Ec-03_003610,Esi_0223_0034,D7FRY5,CBJ30926.1
Ec-03_003630,Esi_0223_0035,D7FRY6,CBJ30927.1
Ec-03_003640,Esi_0223_0036,D7FRY7,CBJ30928.1
Ec-03_003650,Esi_0223_0038,D7FRY8,CBJ30929.1
Ec-03_003450,Esi_0223_0050,,
Ec-03_003500,Esi_0223_0051,,
Ec-03_003620,Esi_0223_0052,,
Ec-03_003470,Esi_0223_0053,,
Ec-03_001130,Esi_0224_0001,D8LIQ7,CBN79430.1
Ec-03_001140,Esi_0224_0002,D8LIQ8,CBN79431.1
Ec-03_001150,Esi_0224_0003,D8LIQ9,CBN79432.1
Ec-03_001170,Esi_0224_0005,D8LIR0,CBN79433.1
Ec-03_001180,Esi_0224_0006,D8LIR1,CBN79434.1
Ec-03_001220,Esi_0224_0011,D8LIR2,CBN79435.1
Ec-03_001230,Esi_0224_0013,D8LIR3,CBN79436.2
Ec-03_001240,Esi_0224_0016,D8LIR4,CBN79437.1
Ec-03_001260,Esi_0224_0017,D8LIR5,CBN79438.1
Ec-03_001270,Esi_0224_0019,D8LIR6,CBN79439.1
Ec-03_001280,Esi_0224_0021,D8LIR7,CBN79440.1
Ec-03_001310,Esi_0224_0023,D8LIR8,CBN79441.1
Ec-03_001320,Esi_0224_0026,D8LIR9,CBN79442.1
Ec-03_001330,Esi_0224_0029,D8LIS0,CBN79443.1
Ec-03_001350,Esi_0224_0034,D8LIS1,CBN79444.1
Ec-03_001360,Esi_0224_0035,D8LIS2,CBN79445.1
Ec-03_001370,Esi_0224_0038,D8LIS3,CBN79446.1
Ec-03_001380,Esi_0224_0046,D8LIS4,CBN79447.1
Ec-03_001390,Esi_0224_0048,D8LIS5,CBN79448.1
Ec-03_001400,Esi_0224_0050,D8LIS6,CBN79449.1
Ec-03_001410,Esi_0224_0052,D8LIS7,CBN79450.1
Ec-03_001420,Esi_0224_0054,D8LIS8,CBN79451.1
Ec-03_001290,Esi_0224_0069,,
Ec-03_001200,Esi_0224_0070,,
Ec-03_001210,Esi_0224_0071,,
Ec-03_001250,Esi_0224_0072,,
Ec-03_001300,Esi_0224_0073,,
Ec-03_001340,Esi_0224_0074,,
Ec-03_001160,Esi_0224_0075,,
Ec-03_001190,Esi_0224_0076,,
Ec-00_003590,Esi_0225_0009,D7FRY9,CBJ30930.1
Ec-00_003600,Esi_0225_0015,D7FRZ0,CBJ30931.1
Ec-00_003620,Esi_0225_0029,D7FRZ1,CBJ30932.1
Ec-00_003640,Esi_0225_0033,D7FRZ2,CBJ30933.1
Ec-00_003650,Esi_0225_0050,D7FRZ3,CBJ30934.1
Ec-00_003660,Esi_0225_0051,D7FRZ4,CBJ30935.1
Ec-00_003610,Esi_0225_0058,,
Ec-00_003630,Esi_0225_0059,,
Ec-12_007060,Esi_0226_0001,D7FRZ5,CBJ30936.1
Ec-12_007050,Esi_0226_0005,D7FRZ6,CBJ30937.1
Ec-12_007040,Esi_0226_0007,D7FRZ7,CBJ30938.1
Ec-12_007030,Esi_0226_0008,D7FRZ8,CBJ30939.1
Ec-12_007020,Esi_0226_0010,D7FRZ9,CBJ30940.1
Ec-12_007010,Esi_0226_0011,D7FS00,CBJ30941.1
Ec-12_007000,Esi_0226_0014,D7FS01,CBJ30942.1
Ec-12_006990,Esi_0226_0015,D7FS02,CBJ30943.1
,Esi_0226_0016,D7FS03,CBJ30944.1
Ec-12_006980,Esi_0226_0019,D7FS04,CBJ30945.1
Ec-12_006970,Esi_0226_0020,D7FS05,CBJ30946.1
Ec-12_006960,Esi_0226_0021,D7FS06,CBJ30947.1
Ec-12_006950,Esi_0226_0024,D7FS07,CBJ30948.1
Ec-12_006930,Esi_0226_0025,D7FS08,CBJ30949.1
,Esi_0226_0027,D7FS09,CBJ30950.1
Ec-12_006920,Esi_0226_0028,D7FS10,CBJ30951.1
Ec-12_006910,Esi_0226_0029,D7FS11,CBJ30952.1
Ec-12_006900,Esi_0226_0031,D7FS12,CBJ30953.1
Ec-12_006870,Esi_0226_0033,D7FS13,CBJ30954.1
Ec-12_006860,Esi_0226_0034,D7FS14,CBJ30955.1
,Esi_0226_0035,D7FS15,CBJ30956.1
Ec-12_006850,Esi_0226_0036,D7FS16,CBJ30957.1
Ec-12_006840,Esi_0226_0037,D7FS17,CBJ30958.1
Ec-12_006830,Esi_0226_0038,D7FS18,CBJ30959.1
obsolete,Esi_0226_0039,D7FS19,CBJ30960.1
Ec-12_006820,Esi_0226_0040,D7FS20,CBJ30961.1
Ec-12_006810,Esi_0226_0046,D7FS21,CBJ30962.1
Ec-12_006790,Esi_0226_0048,D7FS22,CBJ30963.1
Ec-12_006780,Esi_0226_0050,D7FS23,CBJ30964.1
Ec-12_006890,Esi_0226_0055,,
Ec-12_006940,Esi_0226_0056,,
Ec-12_006880,Esi_0226_0057,,
Ec-12_006800,Esi_0226_0058,,
Ec-16_004620,Esi_0227_0001,D7FS24,CBJ30965.1
Ec-16_004600,Esi_0227_0002,D7FS25,CBJ30966.1
Ec-16_004590,Esi_0227_0003,D7FS26,CBJ30967.1
Ec-16_004580,Esi_0227_0004,D7FS27,CBJ30968.1
Ec-16_004570,Esi_0227_0006,D7FS28,CBJ30969.1
Ec-16_004560,Esi_0227_0009,D7FS29,CBJ30970.1
Ec-16_004550,Esi_0227_0010,D7FS30,CBJ30971.1
Ec-16_004540,Esi_0227_0011,D7FS31,CBJ30972.1
Ec-16_004530,Esi_0227_0012,D7FS32,CBJ30973.1
Ec-16_004520,Esi_0227_0014,D7FS33,CBJ30974.1
Ec-16_004510,Esi_0227_0017,D7FS34,CBJ30975.1
Ec-16_004500,Esi_0227_0019,D7FS35,CBJ30976.1
Ec-16_004490,Esi_0227_0021,D7FS36,CBJ30977.1
Ec-16_004480,Esi_0227_0022,D7FS37,CBJ30978.1
Ec-16_004470,Esi_0227_0023,D7FS38,CBJ30979.1
Ec-16_004460,Esi_0227_0026,D7FS39,CBJ30980.1
Ec-16_004450,Esi_0227_0030,D7FS40,CBJ30981.1
Ec-16_004440,Esi_0227_0031,D7FS41,CBJ30982.1
Ec-16_004430,Esi_0227_0033,D7FS42,CBJ30983.1
Ec-16_004420,Esi_0227_0034,D7FS43,CBJ30984.1
Ec-16_004410,Esi_0227_0035,D7FS44,CBJ30985.1
Ec-16_004400,Esi_0227_0036,D7FS45,CBJ30986.1
Ec-16_004390,Esi_0227_0037,D7FS46,CBJ30987.1
Ec-16_004380,Esi_0227_0040,D7FS47,CBJ30988.1
Ec-16_004370,Esi_0227_0043,D7FS48,CBJ30989.1
Ec-16_004360,Esi_0227_0045,D7FS49,CBJ30990.1
Ec-16_004350,Esi_0227_0052,D7FS50,CBJ30991.1
Ec-16_004340,Esi_0227_0053,D7FS51,CBJ30992.1
Ec-16_004330,Esi_0227_0056,D7FS52,CBJ30993.1
Ec-16_004610,Esi_0227_0062,,
Ec-01_000600,Esi_0228_0001,D7FS53,CBJ30994.1
Ec-01_000610,Esi_0228_0002,D7FS54,CBJ30995.1
Ec-01_000620,Esi_0228_0003,D7FS55,CBJ30996.1
Ec-01_000630,Esi_0228_0005,D7FS56,CBJ30997.1
Ec-01_000640,Esi_0228_0006,D7FS57,CBJ30998.1
Ec-01_000650,Esi_0228_0009,D7FS58,CBJ30999.1
Ec-01_000660,Esi_0228_0010,D7FS59,CBJ31000.1
Ec-01_000670,Esi_0228_0013,D7FS60,CBJ31001.1
Ec-01_000680,Esi_0228_0015,D7FS61,CBJ31002.1
Ec-01_000690,Esi_0228_0017,D7FS62,CBJ31003.1
Ec-01_000700,Esi_0228_0018,D7FS63,CBJ31004.1
Ec-01_000710,Esi_0228_0021,D7FS64,CBJ31005.1
Ec-01_000720,Esi_0228_0022,D7FS65,CBJ31006.1
Ec-01_000740,Esi_0228_0024,D7FS66,CBJ31007.1
Ec-01_000750,Esi_0228_0027,D7FS67,CBJ31008.1
Ec-01_000760,Esi_0228_0028,D7FS68,CBJ31009.1
Ec-01_000770,Esi_0228_0030,D7FS69,CBJ31010.1
Ec-01_000780,Esi_0228_0031,D7FS70,CBJ31011.1
Ec-01_000790,Esi_0228_0032,D7FS71,CBJ31012.1
Ec-01_000800,Esi_0228_0033,D7FS72,CBJ31013.1
Ec-01_000810,Esi_0228_0034,D7FS73,CBJ31014.1
Ec-01_000820,Esi_0228_0035,D7FS74,CBJ31015.1
Ec-01_000830,Esi_0228_0036,D7FS75,CBJ31016.1
Ec-01_000840,Esi_0228_0037,D7FS76,CBJ31017.1
Ec-01_000840,Esi_0228_0038,D7FS77,CBJ31018.1
Ec-01_000850,Esi_0228_0041,D7FS78,CBJ31019.1
Ec-01_000860,Esi_0228_0044,D7FS79,CBJ31020.1
Ec-01_000870,Esi_0228_0045,D7FS80,CBJ31021.1
Ec-01_000890,Esi_0228_0047,D7FS81,CBJ31022.1
Ec-01_000900,Esi_0228_0048,D7FS82,CBJ31023.1
,Esi_0228_0052,D7FS83,CBJ31024.1
Ec-01_000880,Esi_0228_0059,,
Ec-01_000730,Esi_0228_0060,,
Ec-05_005000,Esi_0229_0002,D7FS84,CBJ31025.1
Ec-05_004990,Esi_0229_0004,D7FS85,CBJ31026.1
Ec-05_004970,Esi_0229_0006,D7FS86,CBJ31027.1
Ec-05_004950,Esi_0229_0008,D7FS87,CBJ31028.1
Ec-05_004940,Esi_0229_0011,D7FS88,CBJ31029.1
Ec-05_004930,Esi_0229_0012,D7FS89,CBJ31030.1
Ec-05_004920,Esi_0229_0013,D7FS90,CBJ31031.1
Ec-05_004910,Esi_0229_0014,D7FS91,CBJ31032.1
Ec-05_004900,Esi_0229_0017,D7FS92,CBJ31033.1
Ec-05_004890,Esi_0229_0019,D7FS93,CBJ31034.1
Ec-05_004880,Esi_0229_0020,D7FS94,CBJ31035.1
Ec-05_004870,Esi_0229_0023,D7FS95,CBJ31036.1
Ec-05_004840,Esi_0229_0027,D7FS96,CBJ31037.1
Ec-05_004830,Esi_0229_0028,D7FS97,CBJ31038.1
Ec-05_004820,Esi_0229_0030,D7FS98,CBJ31039.1
Ec-05_004810,Esi_0229_0032,D7FSA0,CBJ31041.1
Ec-05_004810,Esi_0229_0034,D7FS99,CBJ31040.1
,Esi_0229_0047,D7FSA1,CBJ31042.1
Ec-05_004800,Esi_0229_0049,D7FSA2,CBJ31043.1
Ec-05_004790,Esi_0229_0050,D7FSA3,CBJ31044.1
Ec-05_004780,Esi_0229_0051,D7FSA4,CBJ31045.1
Ec-05_004750,Esi_0229_0053,D7FSA5,CBJ31046.1
Ec-05_004770,Esi_0229_0057,,
Ec-05_004760,Esi_0229_0058,,
Ec-05_004850,Esi_0229_0059,,
Ec-05_004980,Esi_0229_0060,,
Ec-05_004960,Esi_0229_0061,,
Ec-05_004860,Esi_0229_0062,,
Ec-05_000660,Esi_0230_0012,D7FSA6,CBJ31047.1
Ec-05_000680,Esi_0230_0018,D7FSA7,CBJ31048.1
Ec-05_000700,Esi_0230_0023,D7FSA8,CBJ31049.1
Ec-05_000710,Esi_0230_0025,D7FSA9,CBJ31050.1
Ec-05_000690,Esi_0230_0054,,
Ec-05_000720,Esi_0230_0055,,
Ec-05_000670,Esi_0230_0056,,
Ec-20_004840,Esi_0231_0002,D7FSB0,CBJ31051.1
Ec-20_004850,Esi_0231_0003,D7FSB1,CBJ31052.1
Ec-20_004860,Esi_0231_0004,D7FSB2,CBJ31053.1
Ec-20_004880,Esi_0231_0005,D7FSB3,CBJ31054.1
Ec-20_004890,Esi_0231_0007,D7FSB4,CBJ31055.1
Ec-20_004900,Esi_0231_0008,D7FSB5,CBJ31056.1
Ec-20_004910,Esi_0231_0009,D7FSB6,CBJ31057.1
Ec-20_004920,Esi_0231_0010,D7FSB7,CBJ31058.1
Ec-20_004930,Esi_0231_0011,D7FSB8,CBJ31059.1
Ec-20_004940,Esi_0231_0012,D7FSB9,CBJ31060.1
